global_index,flower_present
10519,YES
10520,YES
10521,NO
10522,YES
10523,YES
10524,YES
10525,NO
10526,YES
10527,NO
10528,YES
10529,YES
10530,YES
10531,YES
10532,NO
10533,YES
10534,YES
10535,YES
10536,YES
10537,YES
10538,NO
10539,NO
10540,YES
10541,YES
10542,NO
10543,NO
10544,NO
10545,YES
10546,YES
10547,NO
10548,NO
10549,NO
10550,NO
10551,NO
10552,YES
10553,YES
10554,YES
10555,YES
10556,NO
10557,NO
10558,YES
10559,YES
10560,NO
10561,NO
10562,NO
10563,YES
10564,NO
10565,YES
10566,YES
10567,YES
10568,YES
10569,YES
10570,YES
10571,YES
10572,NO
10573,YES
10574,YES
10575,YES
10576,NO
10577,NO
10578,YES
10579,NO
10580,YES
10581,YES
10582,YES
10583,NO
10584,NO
10585,YES
10586,YES
10587,NO
10588,YES
10589,YES
10590,NO
10591,YES
10592,YES
10593,YES
10594,YES
10595,YES
10596,YES
10597,NO
10598,NO
10599,YES
10600,YES
10601,NO
10602,NO
10603,YES
10604,NO
10605,YES
10606,YES
10607,YES
10608,YES
10609,YES
10610,NO
10611,YES
10612,NO
10613,NO
10614,NO
10615,YES
10616,YES
10617,YES
10618,NO
10619,NO
10620,NO
10621,NO
10622,NO
10623,YES
10624,YES
10625,YES
10626,YES
10627,YES
10628,YES
10629,NO
10630,YES
10631,NO
10632,NO
10633,YES
10634,NO
10635,NO
10636,YES
10637,NO
10638,YES
10639,NO
10640,YES
10641,NO
10642,NO
10643,NO
10644,NO
10645,NO
10646,NO
10647,NO
10648,NO
10649,NO
10650,YES
10651,YES
10652,YES
10653,YES
10654,YES
10655,YES
10656,NO
10657,NO
10658,NO
10659,NO
10660,NO
10661,NO
10662,NO
10663,NO
10664,YES
10665,NO
10666,NO
10667,YES
10668,YES
10669,YES
10670,NO
10671,NO
10672,NO
10673,YES
10674,YES
10675,NO
10676,NO
10677,NO
10678,YES
10679,YES
10680,NO
10681,YES
10682,NO
10683,NO
10684,NO
10685,NO
10686,NO
10687,NO
10688,NO
10689,YES
10690,NO
10691,YES
10692,YES
10693,YES
10694,NO
10695,NO
10696,YES
10697,YES
10698,NO
10699,NO
10700,NO
10701,NO
10702,NO
10703,NO
10704,NO
10705,NO
10706,NO
10707,NO
10708,YES
10709,NO
10710,NO
10711,NO
10712,YES
10713,YES
10714,NO
10715,NO
10716,YES
10717,YES
10718,YES
10719,NO
10720,NO
10721,NO
10722,NO
10723,NO
10724,NO
10725,NO
10726,YES
10727,NO
10728,YES
10729,NO
10730,NO
10731,NO
10732,NO
10733,YES
10734,YES
10735,NO
10736,NO
10737,YES
10738,NO
10739,NO
10740,YES
10741,NO
10742,NO
10743,NO
10744,YES
10745,YES
10746,YES
10747,YES
10748,YES
10749,NO
10750,NO
10751,NO
10752,NO
10753,YES
10754,YES
10755,YES
10756,YES
10757,NO
10758,YES
10759,NO
10760,NO
10761,NO
10762,NO
10763,NO
10764,NO
10765,NO
10766,YES
10767,NO
10768,YES
10769,NO
10770,NO
10771,NO
10772,NO
10773,YES
10774,YES
10775,NO
10776,YES
10777,YES
10778,NO
10779,YES
10780,NO
10781,NO
10782,NO
10783,NO
10784,NO
10785,YES
10786,NO
10787,NO
10788,NO
10789,YES
10790,NO
10791,NO
10792,NO
10793,YES
10794,YES
10795,NO
10796,NO
10797,NO
10798,YES
10799,YES
10800,NO
10801,FAILED
10802,YES
10803,NO
10804,NO
10805,YES
10806,NO
10807,NO
10808,NO
10809,NO
10810,YES
10811,NO
10812,NO
10813,NO
10814,YES
10815,NO
10816,NO
10817,NO
10818,NO
10819,NO
10820,NO
10821,NO
10822,NO
10823,NO
10824,NO
10825,NO
10826,YES
10827,NO
10828,YES
10829,YES
10830,NO
10831,NO
10832,NO
10833,NO
10834,NO
10835,NO
10836,NO
10837,YES
10838,NO
10839,NO
10840,YES
10841,YES
10842,NO
10843,YES
10844,NO
10845,NO
10846,NO
10847,NO
10848,NO
10849,NO
10850,NO
10851,YES
10852,YES
10853,NO
10854,NO
10855,YES
10856,NO
10857,NO
10858,NO
10859,NO
10860,NO
10861,NO
10862,NO
10863,YES
10864,NO
10865,YES
10866,NO
10867,NO
10868,YES
10869,YES
10870,YES
10871,YES
10872,NO
10873,YES
10874,YES
10875,YES
10876,NO
10877,NO
10878,YES
10879,NO
10880,NO
10881,NO
10882,NO
10883,NO
10884,NO
10885,YES
10886,YES
10887,YES
10888,NO
10889,NO
10890,YES
10891,NO
10892,NO
10893,YES
10894,NO
10895,NO
10896,NO
10897,NO
10898,YES
10899,YES
10900,NO
10901,YES
10902,YES
10903,NO
10904,NO
10905,YES
10906,YES
10907,NO
10908,NO
10909,NO
10910,YES
10911,YES
10912,YES
10913,NO
10914,NO
10915,NO
10916,YES
10917,YES
10918,NO
10919,YES
10920,YES
10921,NO
10922,NO
10923,NO
10924,NO
10925,NO
10926,NO
10927,NO
10928,YES
10929,NO
10930,NO
10931,NO
10932,NO
10933,NO
10934,YES
10935,YES
10936,YES
10937,YES
10938,YES
10939,YES
10940,YES
10941,YES
10942,YES
10943,NO
10944,YES
10945,NO
10946,NO
10947,NO
10948,NO
10949,NO
10950,NO
10951,YES
10952,YES
10953,YES
10954,NO
10955,NO
10956,NO
10957,YES
10958,YES
10959,NO
10960,NO
10961,NO
10962,NO
10963,NO
10964,YES
10965,YES
10966,YES
10967,YES
10968,NO
10969,NO
10970,NO
10971,NO
10972,NO
10973,NO
10974,NO
10975,NO
10976,YES
10977,YES
10978,YES
10979,NO
10980,NO
10981,NO
10982,NO
10983,YES
10984,YES
10985,NO
10986,YES
10987,NO
10988,NO
10989,YES
10990,YES
10991,YES
10992,NO
10993,NO
10994,NO
10995,YES
10996,NO
10997,YES
10998,NO
10999,NO
11000,NO
11001,NO
11002,NO
11003,NO
11004,YES
11005,NO
11006,NO
11007,NO
11008,NO
11009,NO
11010,NO
11011,NO
11012,YES
11013,NO
11014,NO
11015,NO
11016,NO
11017,YES
11018,YES
11019,YES
11020,YES
11021,NO
11022,NO
11023,YES
11024,NO
11025,YES
11026,YES
11027,NO
11028,YES
11029,NO
11030,YES
11031,NO
11032,NO
11033,NO
11034,YES
11035,YES
11036,YES
11037,NO
11038,NO
11039,NO
11040,NO
11041,YES
11042,NO
11043,NO
11044,NO
11045,YES
11046,NO
11047,YES
11048,NO
11049,NO
11050,YES
11051,YES
11052,NO
11053,NO
11054,NO
11055,YES
11056,YES
11057,YES
11058,YES
11059,NO
11060,YES
11061,NO
11062,NO
11063,YES
11064,NO
11065,YES
11066,NO
11067,NO
11068,YES
11069,NO
11070,YES
11071,NO
11072,NO
11073,NO
11074,NO
11075,NO
11076,YES
11077,NO
11078,YES
11079,YES
11080,YES
11081,NO
11082,YES
11083,YES
11084,NO
11085,YES
11086,YES
11087,NO
11088,NO
11089,NO
11090,NO
11091,YES
11092,NO
11093,YES
11094,YES
11095,YES
11096,YES
11097,YES
11098,YES
11099,NO
11100,YES
11101,NO
11102,NO
11103,YES
11104,YES
11105,NO
11106,FAILED
11107,YES
11108,YES
11109,NO
11110,NO
11111,NO
11112,NO
11113,NO
11114,NO
11115,NO
11116,NO
11117,YES
11118,NO
11119,YES
11120,YES
11121,YES
11122,YES
11123,YES
11124,YES
11125,NO
11126,YES
11127,YES
11128,YES
11129,YES
11130,NO
11131,NO
11132,YES
11133,YES
11134,NO
11135,YES
11136,NO
11137,YES
11138,YES
11139,NO
11140,YES
11141,NO
11142,NO
11143,NO
11144,NO
11145,NO
11146,NO
11147,NO
11148,NO
11149,YES
11150,NO
11151,NO
11152,NO
11153,NO
11154,NO
11155,NO
11156,NO
11157,NO
11158,NO
11159,NO
11160,YES
11161,YES
11162,NO
11163,YES
11164,NO
11165,YES
11166,NO
11167,NO
11168,NO
11169,NO
11170,YES
11171,NO
11172,YES
11173,NO
11174,YES
11175,YES
11176,NO
11177,YES
11178,NO
11179,NO
11180,NO
11181,NO
11182,NO
11183,NO
11184,YES
11185,NO
11186,NO
11187,NO
11188,YES
11189,YES
11190,YES
11191,YES
11192,NO
11193,NO
11194,YES
11195,NO
11196,YES
11197,NO
11198,NO
11199,NO
11200,NO
11201,YES
11202,NO
11203,NO
11204,NO
11205,NO
11206,NO
11207,YES
11208,YES
11209,NO
11210,YES
11211,YES
11212,NO
11213,NO
11214,YES
11215,NO
11216,YES
11217,YES
11218,NO
11219,YES
11220,NO
11221,NO
11222,NO
11223,NO
11224,YES
11225,YES
11226,YES
11227,YES
11228,YES
11229,YES
11230,NO
11231,NO
11232,NO
11233,NO
11234,YES
11235,YES
11236,NO
11237,NO
11238,NO
11239,YES
11240,YES
11241,YES
11242,YES
11243,NO
11244,NO
11245,NO
11246,YES
11247,YES
11248,NO
11249,YES
11250,NO
11251,YES
11252,NO
11253,NO
11254,YES
11255,NO
11256,NO
11257,NO
11258,NO
11259,NO
11260,NO
11261,YES
11262,NO
11263,YES
11264,YES
11265,NO
11266,NO
11267,NO
11268,YES
11269,YES
11270,YES
11271,YES
11272,NO
11273,NO
11274,YES
11275,NO
11276,YES
11277,NO
11278,YES
11279,NO
11280,NO
11281,YES
11282,YES
11283,NO
11284,NO
11285,YES
11286,YES
11287,YES
11288,NO
11289,NO
11290,NO
11291,NO
11292,YES
11293,YES
11294,YES
11295,NO
11296,NO
11297,NO
11298,NO
11299,NO
11300,YES
11301,YES
11302,NO
11303,YES
11304,NO
11305,NO
11306,NO
11307,NO
11308,NO
11309,YES
11310,YES
11311,YES
11312,NO
11313,NO
11314,YES
11315,NO
11316,YES
11317,NO
11318,NO
11319,YES
11320,YES
11321,NO
11322,YES
11323,NO
11324,YES
11325,NO
11326,YES
11327,YES
11328,NO
11329,YES
11330,YES
11331,YES
11332,YES
11333,NO
11334,YES
11335,NO
11336,YES
11337,YES
11338,NO
11339,NO
11340,NO
11341,NO
11342,NO
11343,NO
11344,NO
11345,YES
11346,NO
11347,YES
11348,NO
11349,NO
11350,YES
11351,NO
11352,NO
11353,YES
11354,NO
11355,YES
11356,NO
11357,NO
11358,NO
11359,NO
11360,NO
11361,NO
11362,YES
11363,NO
11364,NO
11365,NO
11366,YES
11367,YES
11368,NO
11369,NO
11370,NO
11371,YES
11372,NO
11373,YES
11374,NO
11375,YES
11376,NO
11377,NO
11378,NO
11379,NO
11380,NO
11381,NO
11382,NO
11383,NO
11384,YES
11385,YES
11386,YES
11387,YES
11388,NO
11389,NO
11390,NO
11391,NO
11392,NO
11393,NO
11394,NO
11395,YES
11396,NO
11397,NO
11398,NO
11399,NO
11400,YES
11401,NO
11402,YES
11403,NO
11404,NO
11405,NO
11406,NO
11407,NO
11408,NO
11409,NO
11410,NO
11411,NO
11412,NO
11413,NO
11414,NO
11415,YES
11416,NO
11417,NO
11418,YES
11419,NO
11420,YES
11421,NO
11422,NO
11423,NO
11424,NO
11425,NO
11426,NO
11427,NO
11428,YES
11429,NO
11430,NO
11431,YES
11432,NO
11433,NO
11434,NO
11435,YES
11436,YES
11437,YES
11438,NO
11439,NO
11440,YES
11441,NO
11442,NO
11443,YES
11444,NO
11445,NO
11446,NO
11447,NO
11448,NO
11449,YES
11450,NO
11451,NO
11452,YES
11453,YES
11454,YES
11455,NO
11456,YES
11457,NO
11458,NO
11459,YES
11460,NO
11461,NO
11462,YES
11463,YES
11464,NO
11465,NO
11466,YES
11467,NO
11468,NO
11469,YES
11470,NO
11471,NO
11472,NO
11473,YES
11474,YES
11475,NO
11476,NO
11477,YES
11478,NO
11479,NO
11480,YES
11481,YES
11482,YES
11483,YES
11484,YES
11485,YES
11486,NO
11487,YES
11488,YES
11489,NO
11490,YES
11491,YES
11492,NO
11493,NO
11494,NO
11495,NO
11496,NO
11497,NO
11498,NO
11499,NO
11500,NO
11501,NO
11502,NO
11503,NO
11504,NO
11505,YES
11506,YES
11507,NO
11508,NO
11509,NO
11510,NO
11511,YES
11512,NO
11513,YES
11514,NO
11515,YES
11516,NO
11517,NO
11518,YES
11519,NO
11520,NO
11521,NO
11522,NO
11523,NO
11524,YES
11525,NO
11526,YES
11527,YES
11528,YES
11529,YES
11530,NO
11531,YES
11532,NO
11533,YES
11534,YES
11535,YES
11536,NO
11537,NO
11538,NO
11539,NO
11540,NO
11541,NO
11542,NO
11543,YES
11544,NO
11545,NO
11546,YES
11547,NO
11548,NO
11549,YES
11550,YES
11551,NO
11552,NO
11553,NO
11554,NO
11555,NO
11556,YES
11557,NO
11558,YES
11559,NO
11560,NO
11561,NO
11562,NO
11563,YES
11564,YES
11565,NO
11566,NO
11567,NO
11568,NO
11569,YES
11570,YES
11571,NO
11572,YES
11573,YES
11574,YES
11575,NO
11576,NO
11577,NO
11578,YES
11579,YES
11580,YES
11581,YES
11582,NO
11583,NO
11584,NO
11585,NO
11586,NO
11587,NO
11588,YES
11589,YES
11590,NO
11591,NO
11592,YES
11593,NO
11594,YES
11595,NO
11596,NO
11597,NO
11598,YES
11599,NO
11600,NO
11601,NO
11602,NO
11603,NO
11604,YES
11605,NO
11606,NO
11607,NO
11608,NO
11609,NO
11610,NO
11611,YES
11612,NO
11613,YES
11614,NO
11615,NO
11616,NO
11617,NO
11618,NO
11619,NO
11620,NO
11621,YES
11622,NO
11623,YES
11624,NO
11625,YES
11626,YES
11627,YES
11628,NO
11629,NO
11630,YES
11631,NO
11632,NO
11633,NO
11634,NO
11635,YES
11636,YES
11637,NO
11638,NO
11639,YES
11640,NO
11641,NO
11642,NO
11643,NO
11644,NO
11645,NO
11646,NO
11647,NO
11648,NO
11649,YES
11650,NO
11651,YES
11652,NO
11653,NO
11654,NO
11655,NO
11656,YES
11657,YES
11658,NO
11659,YES
11660,NO
11661,YES
11662,NO
11663,NO
11664,YES
11665,NO
11666,NO
11667,NO
11668,YES
11669,YES
11670,NO
11671,YES
11672,NO
11673,NO
11674,YES
11675,NO
11676,NO
11677,YES
11678,NO
11679,NO
11680,NO
11681,NO
11682,NO
11683,YES
11684,NO
11685,NO
11686,YES
11687,NO
11688,NO
11689,NO
11690,NO
11691,NO
11692,NO
11693,YES
11694,YES
11695,YES
11696,YES
11697,NO
11698,YES
11699,YES
11700,YES
11701,YES
11702,NO
11703,NO
11704,NO
11705,NO
11706,NO
11707,NO
11708,NO
11709,NO
11710,YES
11711,NO
11712,NO
11713,NO
11714,NO
11715,NO
11716,YES
11717,YES
11718,NO
11719,YES
11720,YES
11721,YES
11722,YES
11723,NO
11724,NO
11725,NO
11726,YES
11727,YES
11728,NO
11729,NO
11730,NO
11731,NO
11732,YES
11733,YES
11734,YES
11735,YES
11736,NO
11737,YES
11738,YES
11739,NO
11740,NO
11741,YES
11742,NO
11743,NO
11744,NO
11745,NO
11746,NO
11747,NO
11748,YES
11749,YES
11750,NO
11751,NO
11752,NO
11753,NO
11754,YES
11755,YES
11756,YES
11757,YES
11758,NO
11759,YES
11760,NO
11761,NO
11762,YES
11763,NO
11764,NO
11765,NO
11766,NO
11767,NO
11768,NO
11769,YES
11770,NO
11771,NO
11772,YES
11773,NO
11774,YES
11775,NO
11776,NO
11777,NO
11778,NO
11779,NO
11780,NO
11781,NO
11782,NO
11783,NO
11784,YES
11785,YES
11786,YES
11787,YES
11788,YES
11789,NO
11790,YES
11791,NO
11792,NO
11793,YES
11794,NO
11795,NO
11796,YES
11797,YES
11798,NO
11799,YES
11800,YES
11801,YES
11802,NO
11803,NO
11804,YES
11805,NO
11806,YES
11807,YES
11808,YES
11809,NO
11810,YES
11811,NO
11812,NO
11813,YES
11814,NO
11815,NO
11816,NO
11817,YES
11818,YES
11819,YES
11820,NO
11821,YES
11822,YES
11823,YES
11824,YES
11825,NO
11826,YES
11827,NO
11828,NO
11829,NO
11830,NO
11831,NO
11832,NO
11833,NO
11834,NO
11835,NO
11836,NO
11837,NO
11838,YES
11839,NO
11840,YES
11841,NO
11842,YES
11843,NO
11844,YES
11845,YES
11846,NO
11847,NO
11848,NO
11849,YES
11850,YES
11851,NO
11852,NO
11853,NO
11854,NO
11855,NO
11856,NO
11857,YES
11858,YES
11859,NO
11860,NO
11861,YES
11862,NO
11863,NO
11864,NO
11865,NO
11866,NO
11867,NO
11868,NO
11869,NO
11870,YES
11871,NO
11872,NO
11873,NO
11874,YES
11875,YES
11876,NO
11877,YES
11878,NO
11879,YES
11880,NO
11881,YES
11882,NO
11883,YES
11884,NO
11885,YES
11886,FAILED
11887,NO
11888,NO
11889,NO
11890,NO
11891,NO
11892,NO
11893,YES
11894,NO
11895,YES
11896,YES
11897,NO
11898,NO
11899,YES
11900,YES
11901,YES
11902,NO
11903,NO
11904,YES
11905,YES
11906,YES
11907,NO
11908,YES
11909,YES
11910,NO
11911,NO
11912,NO
11913,NO
11914,NO
11915,YES
11916,YES
11917,NO
11918,YES
11919,YES
11920,YES
11921,YES
11922,YES
11923,YES
11924,YES
11925,NO
11926,YES
11927,NO
11928,NO
11929,YES
11930,YES
11931,NO
11932,YES
11933,YES
11934,NO
11935,YES
11936,YES
11937,YES
11938,YES
11939,NO
11940,NO
11941,YES
11942,NO
11943,YES
11944,NO
11945,NO
11946,NO
11947,YES
11948,NO
11949,NO
11950,NO
11951,YES
11952,YES
11953,YES
11954,YES
11955,NO
11956,NO
11957,YES
11958,NO
11959,NO
11960,NO
11961,YES
11962,YES
11963,NO
11964,YES
11965,YES
11966,YES
11967,NO
11968,NO
11969,NO
11970,YES
11971,YES
11972,NO
11973,YES
11974,YES
11975,YES
11976,YES
11977,YES
11978,YES
11979,NO
11980,YES
11981,NO
11982,YES
11983,NO
11984,YES
11985,YES
11986,NO
11987,YES
11988,NO
11989,YES
11990,NO
11991,NO
11992,NO
11993,NO
11994,YES
11995,YES
11996,NO
11997,YES
11998,NO
11999,YES
12000,NO
12001,YES
12002,YES
12003,NO
12004,YES
12005,YES
12006,NO
12007,YES
12008,YES
12009,NO
12010,YES
12011,YES
12012,YES
12013,YES
12014,YES
12015,YES
12016,NO
12017,NO
12018,NO
12019,NO
12020,NO
12021,NO
12022,NO
12023,NO
12024,YES
12025,YES
12026,YES
12027,NO
12028,NO
12029,YES
12030,NO
12031,NO
12032,YES
12033,YES
12034,NO
12035,YES
12036,YES
12037,NO
12038,NO
12039,NO
12040,YES
12041,YES
12042,NO
12043,NO
12044,NO
12045,YES
12046,NO
12047,YES
12048,YES
12049,NO
12050,YES
12051,YES
12052,YES
12053,NO
12054,NO
12055,YES
12056,NO
12057,YES
12058,NO
12059,NO
12060,NO
12061,NO
12062,NO
12063,NO
12064,NO
12065,YES
12066,YES
12067,NO
12068,YES
12069,YES
12070,YES
12071,NO
12072,YES
12073,NO
12074,NO
12075,NO
12076,NO
12077,NO
12078,YES
12079,YES
12080,YES
12081,YES
12082,YES
12083,YES
12084,NO
12085,NO
12086,YES
12087,NO
12088,NO
12089,NO
12090,YES
12091,NO
12092,NO
12093,NO
12094,YES
12095,YES
12096,YES
12097,NO
12098,NO
12099,NO
12100,NO
12101,YES
12102,YES
12103,YES
12104,NO
12105,YES
12106,NO
12107,YES
12108,NO
12109,NO
12110,NO
12111,NO
12112,YES
12113,YES
12114,YES
12115,YES
12116,NO
12117,NO
12118,YES
12119,NO
12120,YES
12121,YES
12122,YES
12123,YES
12124,YES
12125,YES
12126,NO
12127,YES
12128,YES
12129,NO
12130,YES
12131,NO
12132,YES
12133,YES
12134,NO
12135,YES
12136,NO
12137,NO
12138,NO
12139,YES
12140,YES
12141,NO
12142,NO
12143,NO
12144,NO
12145,NO
12146,YES
12147,YES
12148,YES
12149,NO
12150,NO
12151,YES
12152,NO
12153,NO
12154,NO
12155,NO
12156,NO
12157,YES
12158,NO
12159,YES
12160,NO
12161,YES
12162,YES
12163,YES
12164,YES
12165,NO
12166,NO
12167,NO
12168,NO
12169,NO
12170,NO
12171,NO
12172,NO
12173,YES
12174,YES
12175,NO
12176,NO
12177,NO
12178,NO
12179,YES
12180,NO
12181,YES
12182,YES
12183,NO
12184,YES
12185,NO
12186,NO
12187,YES
12188,NO
12189,YES
12190,NO
12191,NO
12192,YES
12193,YES
12194,NO
12195,YES
12196,NO
12197,NO
12198,NO
12199,YES
12200,YES
12201,YES
12202,NO
12203,NO
12204,NO
12205,NO
12206,YES
12207,NO
12208,NO
12209,NO
12210,YES
12211,NO
12212,YES
12213,YES
12214,NO
12215,NO
12216,NO
12217,NO
12218,YES
12219,YES
12220,YES
12221,NO
12222,NO
12223,YES
12224,YES
12225,NO
12226,YES
12227,NO
12228,YES
12229,YES
12230,YES
12231,YES
12232,YES
12233,NO
12234,NO
12235,NO
12236,YES
12237,NO
12238,YES
12239,NO
12240,YES
12241,NO
12242,NO
12243,YES
12244,YES
12245,YES
12246,YES
12247,NO
12248,NO
12249,NO
12250,YES
12251,NO
12252,YES
12253,YES
12254,YES
12255,YES
12256,NO
12257,YES
12258,NO
12259,NO
12260,YES
12261,YES
12262,YES
12263,YES
12264,YES
12265,NO
12266,NO
12267,YES
12268,YES
12269,NO
12270,YES
12271,YES
12272,NO
12273,YES
12274,YES
12275,NO
12276,YES
12277,YES
12278,YES
12279,NO
12280,YES
12281,YES
12282,NO
12283,YES
12284,YES
12285,NO
12286,YES
12287,YES
12288,NO
12289,NO
12290,YES
12291,YES
12292,NO
12293,YES
12294,YES
12295,YES
12296,YES
12297,NO
12298,NO
12299,NO
12300,NO
12301,YES
12302,NO
12303,YES
12304,NO
12305,YES
12306,NO
12307,YES
12308,NO
12309,YES
12310,YES
12311,NO
12312,YES
12313,NO
12314,NO
12315,YES
12316,NO
12317,YES
12318,YES
12319,YES
12320,YES
12321,YES
12322,NO
12323,YES
12324,NO
12325,YES
12326,YES
12327,NO
12328,YES
12329,YES
12330,YES
12331,NO
12332,NO
12333,YES
12334,YES
12335,NO
12336,NO
12337,YES
12338,YES
12339,YES
12340,YES
12341,NO
12342,YES
12343,NO
12344,YES
12345,NO
12346,YES
12347,YES
12348,NO
12349,YES
12350,YES
12351,YES
12352,YES
12353,YES
12354,NO
12355,YES
12356,YES
12357,YES
12358,YES
12359,NO
12360,YES
12361,NO
12362,YES
12363,NO
12364,YES
12365,NO
12366,YES
12367,YES
12368,NO
12369,YES
12370,YES
12371,NO
12372,NO
12373,YES
12374,NO
12375,YES
12376,YES
12377,NO
12378,NO
12379,YES
12380,NO
12381,YES
12382,NO
12383,NO
12384,NO
12385,NO
12386,NO
12387,NO
12388,NO
12389,NO
12390,NO
12391,NO
12392,YES
12393,NO
12394,NO
12395,NO
12396,NO
12397,NO
12398,NO
12399,NO
12400,YES
12401,YES
12402,YES
12403,NO
12404,YES
12405,YES
12406,YES
12407,YES
12408,YES
12409,YES
12410,NO
12411,NO
12412,YES
12413,YES
12414,NO
12415,NO
12416,NO
12417,YES
12418,NO
12419,YES
12420,NO
12421,NO
12422,YES
12423,YES
12424,YES
12425,NO
12426,NO
12427,NO
12428,YES
12429,YES
12430,YES
12431,YES
12432,NO
12433,NO
12434,YES
12435,YES
12436,YES
12437,YES
12438,YES
12439,YES
12440,NO
12441,NO
12442,YES
12443,NO
12444,NO
12445,NO
12446,YES
12447,YES
12448,NO
12449,NO
12450,YES
12451,YES
12452,NO
12453,NO
12454,NO
12455,YES
12456,YES
12457,NO
12458,YES
12459,YES
12460,YES
12461,NO
12462,NO
12463,YES
12464,YES
12465,YES
12466,YES
12467,YES
12468,YES
12469,NO
12470,NO
12471,NO
12472,NO
12473,YES
12474,YES
12475,YES
12476,NO
12477,NO
12478,YES
12479,YES
12480,YES
12481,YES
12482,YES
12483,YES
12484,YES
12485,NO
12486,YES
12487,NO
12488,NO
12489,YES
12490,YES
12491,NO
12492,NO
12493,NO
12494,YES
12495,NO
12496,YES
12497,NO
12498,YES
12499,YES
12500,YES
12501,NO
12502,NO
12503,YES
12504,NO
12505,NO
12506,YES
12507,YES
12508,YES
12509,YES
12510,YES
12511,NO
12512,YES
12513,YES
12514,NO
12515,NO
12516,NO
12517,YES
12518,YES
12519,YES
12520,YES
12521,YES
12522,NO
12523,YES
12524,NO
12525,NO
12526,YES
12527,YES
12528,NO
12529,NO
12530,YES
12531,YES
12532,YES
12533,NO
12534,NO
12535,YES
12536,NO
12537,YES
12538,YES
12539,YES
12540,YES
12541,YES
12542,YES
12543,NO
12544,NO
12545,NO
12546,YES
12547,NO
12548,NO
12549,YES
12550,YES
12551,YES
12552,YES
12553,NO
12554,NO
12555,YES
12556,NO
12557,YES
12558,YES
12559,YES
12560,YES
12561,YES
12562,NO
12563,YES
12564,YES
12565,YES
12566,YES
12567,NO
12568,NO
12569,YES
12570,YES
12571,YES
12572,YES
12573,YES
12574,NO
12575,NO
12576,NO
12577,NO
12578,NO
12579,YES
12580,YES
12581,YES
12582,YES
12583,YES
12584,YES
12585,NO
12586,YES
12587,YES
12588,YES
12589,YES
12590,YES
12591,YES
12592,NO
12593,YES
12594,NO
12595,YES
12596,YES
12597,NO
12598,NO
12599,YES
12600,YES
12601,YES
12602,YES
12603,YES
12604,YES
12605,NO
12606,NO
12607,YES
12608,YES
12609,NO
12610,NO
12611,YES
12612,NO
12613,YES
12614,NO
12615,NO
12616,YES
12617,YES
12618,NO
12619,NO
12620,NO
12621,NO
12622,NO
12623,YES
12624,YES
12625,YES
12626,NO
12627,NO
12628,YES
12629,YES
12630,YES
12631,YES
12632,YES
12633,NO
12634,NO
12635,NO
12636,YES
12637,YES
12638,YES
12639,YES
12640,NO
12641,NO
12642,YES
12643,YES
12644,NO
12645,NO
12646,NO
12647,YES
12648,YES
12649,YES
12650,YES
12651,NO
12652,YES
12653,YES
12654,YES
12655,YES
12656,NO
12657,YES
12658,YES
12659,YES
12660,YES
12661,NO
12662,NO
12663,YES
12664,YES
12665,YES
12666,NO
12667,YES
12668,YES
12669,YES
12670,NO
12671,YES
12672,YES
12673,YES
12674,YES
12675,YES
12676,YES
12677,NO
12678,YES
12679,YES
12680,NO
12681,YES
12682,NO
12683,NO
12684,YES
12685,NO
12686,YES
12687,YES
12688,YES
12689,YES
12690,YES
12691,NO
12692,YES
12693,YES
12694,YES
12695,YES
12696,YES
12697,NO
12698,YES
12699,YES
12700,YES
12701,NO
12702,YES
12703,NO
12704,NO
12705,YES
12706,NO
12707,YES
12708,NO
12709,YES
12710,YES
12711,NO
12712,YES
12713,YES
12714,NO
12715,YES
12716,YES
12717,YES
12718,NO
12719,YES
12720,YES
12721,YES
12722,YES
12723,YES
12724,NO
12725,YES
12726,YES
12727,YES
12728,YES
12729,YES
12730,YES
12731,YES
12732,YES
12733,YES
12734,NO
12735,YES
12736,NO
12737,NO
12738,YES
12739,YES
12740,YES
12741,YES
12742,NO
12743,YES
12744,NO
12745,NO
12746,NO
12747,YES
12748,YES
12749,YES
12750,YES
12751,YES
12752,YES
12753,YES
12754,NO
12755,NO
12756,NO
12757,YES
12758,YES
12759,YES
12760,YES
12761,NO
12762,NO
12763,YES
12764,YES
12765,YES
12766,NO
12767,YES
12768,NO
12769,NO
12770,YES
12771,YES
12772,NO
12773,YES
12774,NO
12775,NO
12776,NO
12777,NO
12778,NO
12779,NO
12780,NO
12781,NO
12782,NO
12783,YES
12784,YES
12785,NO
12786,NO
12787,NO
12788,YES
12789,YES
12790,YES
12791,YES
12792,YES
12793,NO
12794,YES
12795,NO
12796,YES
12797,YES
12798,NO
12799,NO
12800,NO
12801,YES
12802,YES
12803,YES
12804,YES
12805,YES
12806,YES
12807,YES
12808,YES
12809,YES
12810,NO
12811,NO
12812,NO
12813,YES
12814,NO
12815,NO
12816,NO
12817,YES
12818,NO
12819,YES
12820,NO
12821,NO
12822,NO
12823,NO
12824,NO
12825,YES
12826,NO
12827,NO
12828,YES
12829,YES
12830,YES
12831,YES
12832,YES
12833,NO
12834,YES
12835,YES
12836,YES
12837,NO
12838,YES
12839,YES
12840,NO
12841,NO
12842,YES
12843,YES
12844,NO
12845,YES
12846,YES
12847,YES
12848,YES
